area,crm_cd,vict_age,vict_sex,vict_descent,premis_cd,month,day,temp,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,uvindex,moonphase,conditions,sunset_time_difference,sunrise_time_difference,hour_crime_occ
16,624,15,M,H,502,11,20,16.1,66.2,0.0,8.2,295.6,1018.3,3.1,13.5,5,0.19,Clear,3,13,20
12,624,24,M,O,502,6,22,20.1,68.6,0.0,19.7,255.0,1012.8,27.9,15.9,10,0.43,Partially cloudy,3,17,23
10,624,19,F,H,501,1,18,15.2,79.4,0.0,9.0,271.0,1018.0,79.8,14.0,5,0.53,Partially cloudy,8,2,9
2,624,42,F,H,102,6,22,20.5,70.8,0.0,13.4,259.5,1013.7,54.9,13.6,10,0.05,Partially cloudy,6,9,14
8,624,16,M,O,102,7,29,19.5,72.8,0.0,9.4,256.9,1012.3,44.4,12.1,10,0.33,Partially cloudy,3,11,17
8,624,49,M,W,102,4,13,16.1,70.6,0.274,20.1,259.2,1019.5,67.2,15.1,6,0.69,"Rain, Partially cloudy",5,8,15
11,624,36,M,B,108,3,18,17.7,51.9,0.0,10.7,252.9,1016.1,2.0,15.9,8,0.5,Clear,17,4,2
12,624,79,F,B,501,1,31,18.5,36.7,0.0,9.5,296.2,1022.1,1.3,16.0,6,0.22,Clear,4,6,13
19,624,45,F,H,502,7,5,19.4,69.3,0.0,14.1,236.4,1013.8,45.8,12.5,7,0.58,Partially cloudy,18,4,2
19,624,19,F,H,502,3,2,15.5,31.7,0.0,14.5,16.0,1012.6,1.6,16.0,8,0.62,Clear,10,2,8
1,624,55,F,B,102,8,24,23.6,73.0,0.0,12.4,220.8,1010.2,26.8,14.9,9,0.92,Partially cloudy,14,1,6
18,624,48,M,H,501,4,29,22.0,43.5,0.0,16.1,249.1,1018.5,0.6,15.9,10,0.59,Clear,1,12,18
13,624,29,M,B,101,7,11,22.1,63.3,0.0,14.3,242.3,1014.2,9.6,14.6,7,0.79,Clear,12,2,8
4,624,28,M,H,101,8,29,26.4,56.3,0.0,15.4,243.3,1009.7,0.2,15.0,9,0.46,Clear,9,4,11
15,624,25,F,W,502,6,12,20.0,66.7,0.0,18.7,250.4,1016.1,28.7,15.6,10,0.75,Partially cloudy,3,17,23
8,624,32,M,W,101,3,30,15.1,74.2,0.0,21.9,257.9,1016.7,39.2,16.0,9,0.95,Partially cloudy,9,4,10
5,624,35,F,B,501,6,4,17.7,74.6,0.0,22.4,228.8,1012.0,83.0,13.0,8,0.52,Partially cloudy,19,5,1
4,624,44,F,H,501,1,7,11.5,86.0,0.0,7.8,93.1,1013.5,85.9,4.9,5,0.17,Partially cloudy,6,4,11
7,624,81,M,B,101,9,7,27.6,62.3,0.0,11.4,239.3,1012.2,4.5,15.7,8,0.41,Clear,5,8,14
4,624,14,M,H,102,12,21,18.9,23.7,0.0,7.3,5.6,1014.7,0.3,16.0,5,0.25,Clear,1,11,18
20,624,33,F,B,203,2,5,14.0,62.1,0.0,13.4,269.5,1018.3,0.5,14.8,7,0.79,Clear,4,7,14
11,624,50,F,H,102,2,18,14.2,36.5,0.0,14.2,257.7,1024.8,0.3,16.0,7,0.23,Clear,0,11,18
19,624,66,F,H,501,5,6,25.7,40.6,0.0,12.2,265.0,1011.4,1.8,10.1,10,0.48,Clear,4,10,16
12,624,34,M,H,101,1,12,16.0,32.0,0.0,6.8,6.7,1022.5,2.4,15.9,5,0.33,Clear,3,7,14
16,624,27,M,H,101,9,10,26.5,54.8,0.0,22.2,225.9,1012.7,6.5,16.0,7,0.86,Clear,1,11,18
13,624,32,M,H,101,8,2,24.1,60.7,0.0,19.8,222.7,1015.0,2.4,15.7,7,0.53,Clear,3,10,16
5,624,28,F,H,101,1,12,14.9,37.1,0.0,9.0,6.8,1023.6,2.0,16.0,6,0.0,Clear,2,12,19
10,624,27,M,W,108,1,26,15.0,73.0,0.0,8.0,277.6,1020.4,77.1,6.4,3,0.06,Partially cloudy,4,14,21
2,624,77,M,H,102,4,8,26.7,20.1,0.0,12.7,264.6,1012.2,1.6,16.0,7,0.25,Clear,4,8,15
12,624,22,F,H,101,7,31,21.0,70.2,0.0,11.5,262.7,1015.5,7.8,13.9,10,0.75,Clear,3,17,23
8,624,20,M,O,101,10,28,17.6,67.6,0.0,15.9,245.2,1019.4,2.1,15.6,7,0.12,Clear,0,11,18
6,624,62,F,B,501,7,2,21.1,73.1,0.0,12.3,272.3,1012.1,29.7,13.7,10,0.76,Partially cloudy,4,18,0
9,624,38,F,W,501,7,11,24.2,59.4,0.0,18.9,267.7,1014.1,2.9,14.6,10,0.71,Clear,5,9,15
5,624,35,M,H,501,1,8,13.6,62.4,0.0,13.4,341.4,1018.8,3.9,12.2,5,0.84,Clear,14,4,3
1,624,55,M,H,102,7,13,23.5,67.6,0.0,10.3,270.0,1011.7,6.8,14.2,10,0.78,Clear,12,2,8
2,624,60,M,H,502,8,7,21.4,65.1,0.0,12.0,260.3,1012.9,0.6,15.6,10,0.63,Clear,4,18,0
19,624,52,M,H,101,5,24,19.1,68.2,0.0,23.3,253.2,1012.7,11.6,14.8,10,0.07,Clear,7,7,13
3,624,58,M,H,102,7,13,23.5,67.6,0.0,10.3,270.0,1011.7,6.8,14.2,10,0.78,Clear,11,3,9
6,624,55,M,H,502,7,13,23.8,52.9,0.0,20.5,246.1,1013.4,4.6,16.0,7,0.86,Clear,0,14,20
21,624,25,M,W,502,2,3,14.2,71.5,0.0,8.7,270.3,1017.3,7.3,15.6,6,0.72,Clear,2,9,15
15,624,61,F,H,502,12,13,10.7,62.4,0.0,10.9,280.3,1017.5,19.4,15.7,5,0.69,Clear,2,8,15
16,624,46,M,H,108,7,25,20.0,70.7,0.0,12.0,264.9,1012.9,36.8,13.7,10,0.18,Partially cloudy,14,0,6
19,624,31,M,H,108,9,26,23.8,64.9,0.0,22.7,236.0,1011.8,2.0,15.8,8,0.03,Clear,2,14,21
16,624,41,F,W,501,7,27,20.5,73.3,0.0,23.7,250.6,1014.0,48.9,15.1,5,0.97,Partially cloudy,1,12,18
21,624,41,F,H,502,8,14,24.3,56.6,0.0,14.2,246.6,1011.9,1.9,16.0,9,0.59,Clear,12,1,8
7,624,64,M,H,101,12,28,14.3,81.2,2.019,8.1,138.2,1013.2,72.6,12.2,2,0.19,"Rain, Partially cloudy",2,8,15
1,624,33,M,A,102,5,10,16.4,65.3,0.0,11.8,218.7,1016.2,56.0,16.0,8,0.68,Partially cloudy,10,4,10
1,624,49,F,W,502,3,6,16.2,72.0,0.0,13.9,261.6,1015.9,41.1,11.5,7,0.4,Partially cloudy,2,9,16
5,624,30,M,H,108,3,22,11.4,80.4,12.645,11.7,137.2,1016.3,86.7,14.2,4,0.03,"Rain, Partially cloudy",5,7,14
20,624,34,M,B,502,7,3,21.5,70.6,0.0,19.1,276.5,1012.5,14.5,14.6,10,0.8,Clear,3,12,18
21,624,37,F,W,501,4,23,16.8,59.4,0.0,17.1,226.3,1016.8,8.0,16.0,9,0.75,Clear,13,1,7
2,624,53,F,H,502,11,23,17.9,50.0,0.0,8.4,358.6,1013.8,1.9,15.6,6,0.65,Clear,4,6,13
17,624,71,F,H,502,3,10,13.0,86.9,13.717,14.0,106.0,1018.0,100.0,7.7,1,0.62,"Rain, Overcast",10,2,8
13,624,29,M,B,502,2,23,15.7,64.5,0.0,14.2,257.0,1023.3,30.1,15.9,6,0.0,Partially cloudy,5,7,13
14,624,61,F,B,101,8,12,25.7,53.4,0.0,15.5,272.2,1013.8,1.3,11.5,10,0.15,Clear,12,1,8
6,624,37,M,W,102,3,7,15.3,63.1,0.0,21.5,243.2,1015.5,76.9,15.9,7,0.44,Partially cloudy,17,6,1
14,624,78,F,H,501,7,4,22.4,62.1,0.0,15.7,262.2,1014.2,2.4,14.5,10,0.5,Clear,6,8,14
21,624,57,M,W,501,7,16,20.4,68.7,0.0,12.3,259.6,1012.5,34.6,15.2,10,0.87,Partially cloudy,5,10,16
20,624,34,M,H,102,2,17,15.7,37.4,0.0,12.8,319.8,1016.1,1.0,15.7,7,0.19,Clear,1,12,19
21,624,12,M,W,101,1,28,18.3,34.8,0.0,15.0,318.7,1019.6,1.4,15.8,6,0.13,Clear,4,6,13
3,624,49,F,H,501,10,4,21.6,74.8,0.0,17.7,237.5,1013.1,1.4,16.0,8,0.32,Clear,1,11,17
20,624,23,F,H,502,1,9,15.4,46.6,0.0,10.0,90.0,1017.5,1.3,14.0,6,0.88,Clear,4,14,21
18,624,24,F,H,501,8,25,24.1,70.4,0.0,18.1,255.5,1009.2,6.5,14.1,9,0.25,Clear,5,8,15
14,624,45,M,O,102,1,18,11.1,62.8,0.0,9.2,269.9,1020.5,4.2,15.9,4,0.9,Clear,11,1,6
3,624,28,M,H,102,12,9,11.6,68.1,0.0,6.5,288.1,1020.8,2.4,15.9,3,0.55,Clear,3,13,20
18,624,29,F,H,203,9,12,22.8,70.2,0.0,12.3,229.5,1012.5,3.6,15.4,6,0.92,Clear,4,8,15
16,624,53,F,H,501,4,22,14.9,69.7,4.763,33.8,268.7,1015.5,39.1,15.7,9,0.71,"Rain, Partially cloudy",9,5,11
4,624,56,M,B,501,12,1,14.0,63.5,0.0,9.9,133.6,1017.0,84.7,16.0,1,0.28,Partially cloudy,1,11,18
1,624,57,F,O,102,1,4,14.7,63.6,0.0,6.6,284.8,1025.9,1.2,14.0,5,0.31,Clear,12,2,5
1,624,32,F,B,102,1,26,15.0,73.0,0.0,8.0,277.6,1020.4,77.1,6.4,3,0.06,Partially cloudy,1,11,18
12,624,39,F,B,501,6,30,21.7,70.5,0.0,20.0,248.9,1011.8,41.5,15.7,10,0.7,Partially cloudy,2,12,18
15,624,65,M,H,102,9,7,23.1,71.9,0.0,12.5,266.4,1013.2,2.6,14.6,9,0.03,Clear,18,5,1
13,624,46,M,H,101,4,23,16.8,59.4,0.0,17.1,226.3,1016.8,8.0,16.0,9,0.75,Clear,2,16,22
16,624,32,F,H,501,10,13,16.3,37.3,0.0,13.3,275.4,1013.4,0.0,16.0,7,0.26,Clear,11,1,8
3,624,34,F,H,502,12,13,10.7,62.4,0.0,10.9,280.3,1017.5,19.4,15.7,5,0.69,Clear,4,6,13
6,624,42,F,W,101,12,5,13.4,82.9,0.0,6.4,100.9,1018.6,48.4,6.6,5,0.05,Partially cloudy,7,3,10
8,624,59,M,O,501,1,12,15.7,54.9,0.0,9.9,26.8,1021.8,4.1,16.0,4,0.7,Clear,3,13,20
3,624,31,F,H,501,9,9,22.8,69.7,0.0,10.8,262.8,1010.6,15.4,15.1,9,0.1,Clear,4,8,15
16,624,63,F,W,501,7,2,21.1,73.1,0.0,12.3,272.3,1012.1,29.7,13.7,10,0.76,Partially cloudy,1,15,21
5,624,31,F,H,501,4,4,15.3,74.2,0.0,8.9,251.5,1012.9,43.6,14.9,8,0.11,Partially cloudy,11,1,8
16,624,43,M,O,101,7,3,21.5,70.6,0.0,19.1,276.5,1012.5,14.5,14.6,10,0.8,Clear,9,5,11
8,624,31,M,W,101,7,21,20.7,67.7,0.0,11.0,259.4,1010.6,1.7,15.7,10,0.04,Clear,4,10,16
1,624,42,M,W,102,11,6,19.6,65.6,0.0,12.0,129.6,1005.3,57.9,14.4,6,0.71,Partially cloudy,1,12,18
13,624,39,M,B,501,7,9,21.9,67.8,0.0,12.0,264.4,1011.7,30.1,13.8,10,0.65,Partially cloudy,11,4,10
2,624,28,M,B,101,6,28,19.0,70.1,0.0,18.4,219.0,1012.1,46.6,15.9,7,0.35,Partially cloudy,10,5,10
7,624,61,F,B,101,10,14,24.8,53.6,0.0,10.1,261.0,1013.6,0.3,15.3,7,0.93,Clear,8,4,10
13,624,36,F,B,502,5,29,17.9,68.1,0.0,13.2,242.0,1009.4,22.7,16.0,10,0.98,Partially cloudy,3,11,17
12,624,44,M,H,501,7,5,20.3,71.2,0.0,20.1,250.8,1013.3,15.7,14.5,9,0.23,Clear,19,4,2
1,624,32,M,H,108,1,26,15.0,73.0,0.0,8.0,277.6,1020.4,77.1,6.4,3,0.06,Partially cloudy,0,10,17
12,624,45,M,B,501,6,7,17.8,66.5,0.0,11.9,141.4,1012.9,98.7,15.7,5,0.91,Overcast,15,0,5
7,624,64,M,W,102,10,11,20.3,65.7,0.0,14.5,255.2,1005.0,26.6,16.0,6,0.9,Partially cloudy,13,2,5
20,624,48,M,H,101,3,8,12.0,65.2,0.0,12.6,249.5,1020.4,27.6,15.4,5,0.55,Partially cloudy,10,2,8
1,624,38,M,H,102,5,29,18.1,72.3,0.0,11.6,238.6,1014.8,92.5,15.9,5,0.33,Overcast,16,2,4
7,624,22,F,H,502,2,28,17.8,27.6,0.0,9.6,281.6,1018.6,1.0,15.8,8,0.93,Clear,2,14,20
12,624,59,M,W,101,2,12,15.6,61.9,0.083,27.2,294.4,1012.9,38.3,13.2,7,0.03,"Rain, Partially cloudy",3,8,14
14,624,57,F,W,502,9,25,23.7,64.2,0.0,14.7,238.4,1014.5,1.8,15.9,8,0.0,Clear,3,9,15
21,624,61,M,W,501,7,22,22.7,70.5,0.0,11.5,229.2,1010.8,21.4,11.9,7,0.17,Partially cloudy,13,1,7
8,624,39,F,B,203,12,9,13.7,75.8,2.719,19.5,265.1,1013.8,67.2,14.9,1,0.19,"Rain, Partially cloudy",4,14,21
4,624,31,M,O,101,1,7,13.4,65.5,0.0,9.0,261.9,1018.2,2.6,14.1,5,0.81,Clear,2,8,15
6,624,26,F,H,203,10,31,16.6,74.8,0.0,8.4,327.5,1015.3,59.9,13.2,6,0.87,Partially cloudy,16,5,2
16,624,28,F,H,501,2,2,16.9,51.6,0.0,10.4,324.2,1013.1,21.0,15.9,6,0.29,Partially cloudy,15,5,2
8,624,16,F,W,101,2,6,14.6,58.8,0.0,9.8,279.1,1015.4,0.0,15.5,7,0.82,Clear,3,13,20
3,624,22,F,H,502,7,19,22.9,63.6,0.0,12.5,249.4,1014.6,3.6,15.7,9,0.7,Clear,0,15,20
13,624,33,M,H,203,4,4,16.7,62.7,0.0,14.0,233.5,1012.0,65.9,15.1,6,0.39,Partially cloudy,2,11,18
13,624,47,M,H,101,7,6,19.2,71.3,0.0,16.9,230.3,1012.9,29.4,13.2,8,0.62,Partially cloudy,5,10,16
5,624,60,M,H,501,7,3,21.5,70.6,0.0,19.1,276.5,1012.5,14.5,14.6,10,0.8,Clear,1,14,20
13,624,34,F,H,101,12,5,13.4,82.9,0.0,6.4,100.9,1018.6,48.4,6.6,5,0.05,Partially cloudy,11,1,6
15,624,36,F,W,501,7,6,20.5,72.7,0.0,14.1,237.2,1013.4,34.1,16.0,10,0.25,Partially cloudy,3,11,17
3,624,15,F,B,101,5,17,16.9,71.5,0.0,21.1,237.2,1014.3,44.7,15.3,9,0.56,Partially cloudy,3,11,16
3,624,25,M,B,502,6,21,20.0,68.0,0.0,13.6,257.9,1013.9,60.8,16.0,10,0.02,Partially cloudy,1,16,22
6,624,23,M,H,203,5,27,17.7,67.3,0.0,15.6,256.0,1015.7,53.8,16.0,9,0.91,Partially cloudy,7,7,13
11,624,32,M,W,101,6,15,20.5,74.0,0.0,26.5,256.3,1009.4,41.5,14.9,9,0.54,Partially cloudy,7,7,13
1,624,27,M,H,102,2,7,13.1,72.6,0.0,8.7,291.5,1013.4,24.7,9.2,7,0.86,Partially cloudy,11,1,6
14,624,52,F,H,501,8,13,24.9,55.9,0.0,10.9,250.2,1012.7,1.8,15.9,9,0.56,Clear,2,15,22
18,624,53,M,H,501,11,22,16.0,66.6,0.0,6.8,12.0,1013.4,1.4,12.8,6,0.25,Clear,2,12,19
10,624,72,M,W,101,12,19,11.8,52.6,0.0,11.7,346.3,1019.4,0.4,15.3,6,0.52,Clear,0,10,17
20,624,40,F,O,502,1,29,15.0,22.8,0.0,6.6,7.8,1019.5,12.8,15.9,2,0.92,Clear,3,14,20
3,624,17,F,H,502,7,12,24.8,57.4,0.0,11.1,258.5,1011.5,1.2,15.8,10,0.75,Clear,1,14,20
9,624,59,F,W,502,8,16,24.3,65.0,0.0,18.9,263.2,1009.3,1.7,9.5,9,0.29,Clear,4,17,23
4,624,37,M,H,101,3,30,17.0,65.1,0.0,14.0,231.0,1013.4,28.2,14.7,9,0.57,Partially cloudy,2,14,21
5,624,14,F,H,502,7,30,24.9,69.2,0.0,12.0,188.9,1012.1,8.4,13.7,7,0.43,Clear,2,12,18
12,624,51,F,H,502,8,19,22.4,68.0,0.0,9.0,231.1,1009.9,8.4,16.0,5,0.12,Clear,3,16,23
4,624,23,F,H,502,9,11,24.6,64.1,0.0,12.1,237.9,1012.5,4.7,15.6,7,0.89,Clear,2,10,17
13,624,34,F,H,101,8,30,20.5,69.2,0.0,18.5,255.5,1010.6,39.6,14.0,9,0.41,Partially cloudy,8,5,11
1,624,39,M,B,102,3,3,11.5,69.2,0.0,16.7,241.1,1015.8,2.1,16.0,5,0.38,Clear,8,4,10
14,624,61,M,O,203,12,17,12.3,64.2,0.0,5.5,28.3,1019.5,15.9,15.2,6,0.45,Clear,3,13,19
14,624,57,M,B,108,1,8,13.6,62.4,0.0,13.4,341.4,1018.8,3.9,12.2,5,0.84,Clear,4,14,21
4,624,20,F,H,502,6,28,19.9,70.4,0.0,10.6,237.2,1010.0,91.8,16.0,6,0.25,Overcast,3,11,17
10,624,33,F,H,502,11,16,15.3,79.3,0.0,9.5,263.9,1016.0,59.5,9.1,5,0.41,Partially cloudy,2,8,15
9,624,24,M,H,101,8,31,23.9,73.3,0.0,10.7,201.2,1009.2,27.3,11.8,7,0.52,Partially cloudy,2,15,21
2,624,38,M,A,108,10,4,25.1,53.4,0.0,16.2,266.6,1012.7,2.0,9.6,7,0.6,Clear,2,13,20
18,624,22,F,B,101,11,13,14.9,51.2,0.0,14.0,321.8,1016.1,5.7,16.0,6,0.67,Clear,1,9,16
2,624,43,M,H,502,7,12,19.5,72.5,0.0,11.1,243.1,1012.8,53.8,14.2,7,0.47,Partially cloudy,2,16,22
13,624,42,M,B,101,8,17,23.8,70.6,0.0,18.9,256.7,1010.0,33.3,8.7,9,0.33,Partially cloudy,13,0,7
1,624,72,M,W,102,8,2,22.1,71.1,0.0,15.4,254.7,1015.2,9.2,16.0,9,0.18,Clear,6,8,14
6,624,30,F,W,203,9,30,21.5,57.8,0.0,11.9,263.3,1012.4,0.8,15.8,8,0.82,Clear,10,2,9
17,624,51,F,W,102,6,1,18.5,72.8,0.0,21.5,252.5,1014.4,61.2,13.0,10,0.71,Partially cloudy,7,7,13
1,624,29,M,O,502,9,22,19.2,70.0,0.0,10.8,249.5,1014.9,6.8,14.0,6,0.25,Clear,2,10,17
18,624,67,M,B,502,3,1,18.3,32.1,0.0,17.7,244.9,1017.1,1.0,15.9,8,0.97,Clear,18,6,0
8,624,38,F,W,101,1,31,18.5,36.7,0.0,9.5,296.2,1022.1,1.3,16.0,6,0.22,Clear,10,0,7
2,624,53,M,H,502,6,10,21.1,75.1,0.0,14.7,241.8,1011.5,16.2,11.0,8,0.38,Clear,0,14,20
13,624,55,M,H,101,5,10,19.4,70.0,0.0,12.7,262.3,1014.0,62.9,5.3,10,0.61,Partially cloudy,2,16,22
5,624,20,M,H,101,7,29,22.0,68.5,0.0,15.8,267.6,1012.4,2.4,15.7,10,0.68,Clear,3,16,22
17,624,63,M,W,501,8,27,24.1,62.6,0.0,23.9,267.0,1006.3,0.4,13.0,9,0.31,Clear,3,16,22
6,624,65,F,H,108,3,4,11.6,71.3,0.0,11.8,192.4,1015.3,57.2,15.6,4,0.41,Partially cloudy,2,10,16
9,624,28,F,W,501,4,30,16.0,79.2,0.0,9.3,218.4,1013.0,89.7,10.0,9,0.34,Partially cloudy,4,9,16
6,624,22,F,B,502,3,15,14.4,87.9,34.268,13.8,121.1,1013.8,95.8,9.8,2,0.79,"Rain, Overcast",15,3,4
6,624,24,M,B,502,4,2,17.6,62.5,0.0,9.3,226.5,1015.5,15.7,15.4,10,0.67,Clear,1,14,20
3,624,20,F,B,501,9,17,23.7,46.0,0.186,17.1,263.4,1011.9,1.8,11.3,8,0.0,Rain,11,1,8
2,624,49,F,H,502,5,20,18.7,75.5,0.0,10.6,241.3,1017.8,77.5,12.7,7,0.04,Partially cloudy,4,10,16
4,624,48,F,H,502,4,21,22.9,29.8,0.0,12.7,241.3,1017.7,0.4,16.0,9,0.05,Clear,0,14,20
6,624,40,M,B,108,10,9,20.5,80.2,0.0,15.7,241.5,1016.0,54.1,11.5,7,0.5,Partially cloudy,17,5,2
4,624,25,M,H,101,6,10,19.5,50.6,0.0,29.2,255.7,1017.3,0.2,16.0,10,0.0,Clear,9,5,11
4,624,53,F,W,501,6,30,21.7,70.5,0.0,20.0,248.9,1011.8,41.5,15.7,10,0.7,Partially cloudy,3,17,23
5,624,42,M,H,108,9,15,22.0,70.4,0.0,13.4,207.5,1013.3,27.8,16.0,8,0.67,Partially cloudy,2,10,17
3,624,48,F,B,502,4,3,17.1,60.9,0.0,10.7,262.0,1013.6,13.6,15.2,9,0.35,Clear,5,7,14
5,624,50,F,H,502,3,17,12.4,60.2,0.0,12.9,272.0,1019.3,1.3,15.9,9,0.14,Clear,16,4,3
14,624,40,F,W,101,10,23,17.7,66.9,0.0,13.7,232.6,1010.6,18.4,16.0,5,0.95,Clear,15,4,3
8,624,53,M,H,502,1,19,17.2,34.2,0.0,11.4,9.3,1018.4,2.4,16.0,5,0.82,Clear,1,11,18
8,624,58,M,O,101,3,15,15.1,64.0,1.282,11.4,256.1,1019.6,86.6,15.6,6,0.71,"Rain, Partially cloudy",4,8,15
19,624,59,M,H,501,6,17,22.4,68.1,0.427,17.3,260.6,1008.6,3.1,15.1,10,0.25,Rain,2,17,23
5,624,41,M,O,203,12,18,13.6,62.9,0.0,8.4,355.2,1020.5,5.8,16.0,5,0.13,Clear,7,3,10
10,624,44,F,H,501,9,13,19.3,73.0,0.0,14.9,285.1,1011.2,45.3,11.4,9,0.25,Partially cloudy,5,7,14
14,624,33,F,W,203,3,19,15.0,69.2,0.0,16.4,265.8,1020.0,2.8,16.0,8,0.21,Clear,3,15,22
7,624,19,M,H,108,10,16,19.1,77.2,0.0,8.8,257.2,1015.7,38.4,15.9,2,0.72,Partially cloudy,4,15,22
10,624,25,M,B,501,2,13,20.3,23.2,0.0,10.8,311.9,1020.5,0.8,16.0,7,0.41,Clear,15,4,3
1,624,30,F,B,101,1,18,11.1,62.8,0.0,9.2,269.9,1020.5,4.2,15.9,4,0.9,Clear,8,2,9
19,624,44,F,H,502,5,11,16.6,68.8,0.0,12.2,237.8,1015.7,42.6,15.9,8,0.72,Partially cloudy,2,12,18
3,624,63,F,H,502,2,15,11.5,34.0,0.0,12.4,327.8,1019.8,0.6,16.0,5,0.85,Clear,5,6,13
18,624,44,M,H,108,8,8,23.8,65.4,0.0,16.6,196.1,1015.7,9.9,15.4,6,0.75,Clear,9,4,10
17,624,44,F,H,502,3,18,17.2,47.7,0.0,11.9,252.4,1016.3,3.0,15.3,6,0.9,Clear,1,11,18
12,624,24,M,H,101,2,25,11.2,41.2,0.0,12.8,262.9,1022.0,0.8,16.0,7,0.83,Clear,1,13,19
5,624,50,M,W,502,8,6,21.1,64.4,0.0,19.0,283.0,1012.1,53.3,16.0,10,0.6,Partially cloudy,3,11,17
2,624,46,M,H,102,2,18,13.6,31.5,0.0,10.0,352.4,1016.3,5.2,16.0,5,0.95,Clear,0,11,18
15,624,13,F,H,102,9,27,24.4,64.7,0.0,12.9,248.6,1010.9,2.0,15.8,8,0.07,Clear,4,8,14
11,624,41,F,W,501,8,18,27.2,59.6,0.0,10.0,267.4,1011.2,1.6,13.5,9,0.0,Clear,0,14,20
2,624,19,M,H,101,8,3,22.7,63.1,0.0,20.4,232.9,1014.8,4.9,15.7,7,0.57,Clear,7,7,13
1,624,62,M,B,101,5,1,20.6,61.7,0.0,17.4,247.6,1012.9,30.8,12.4,10,0.3,Partially cloudy,1,14,20
4,624,51,F,H,102,10,4,25.1,53.4,0.0,16.2,266.6,1012.7,2.0,9.6,7,0.6,Clear,12,0,7
15,624,24,M,W,101,1,20,15.8,64.4,0.0,8.7,55.8,1017.7,43.7,15.7,3,0.86,Partially cloudy,3,7,14
3,624,34,F,H,502,3,4,14.0,69.2,0.089,20.5,246.2,1013.9,63.8,15.8,5,0.07,"Rain, Partially cloudy",3,14,20
3,624,46,M,B,501,1,30,17.3,28.8,0.0,9.8,308.2,1018.6,1.8,16.0,5,0.19,Clear,9,2,9
21,624,57,M,O,101,2,26,19.2,25.6,0.0,9.2,267.6,1023.6,1.0,15.9,8,0.11,Clear,9,2,9
1,624,48,F,B,101,3,6,16.2,72.0,0.0,13.9,261.6,1015.9,41.1,11.5,7,0.4,Partially cloudy,15,4,2
4,624,22,F,H,501,7,11,23.8,65.7,0.0,18.1,260.7,1011.7,1.8,15.6,9,0.06,Clear,4,10,16
20,624,44,M,H,102,12,2,13.1,85.4,0.0,10.1,270.3,1019.2,71.0,4.3,5,0.95,Partially cloudy,3,13,20
18,624,40,F,B,101,9,18,21.1,68.9,0.0,17.4,202.8,1009.1,59.3,15.9,8,0.77,Partially cloudy,1,13,20
13,624,53,F,H,102,11,5,16.1,84.0,0.0,7.3,275.7,1014.5,61.0,3.5,6,0.03,Partially cloudy,4,15,22
6,624,31,M,B,101,1,5,14.5,59.1,0.0,8.6,311.2,1024.2,2.2,15.0,6,0.34,Clear,17,7,0
20,624,41,F,H,101,5,20,17.8,59.2,0.0,27.5,290.9,1011.2,75.3,16.0,10,0.31,Partially cloudy,1,13,19
4,624,45,F,H,502,6,6,19.3,66.6,0.0,13.2,251.8,1012.4,52.7,16.0,8,0.53,Partially cloudy,3,11,17
20,624,66,M,A,101,2,18,15.0,35.1,0.0,18.1,278.2,1022.2,1.7,16.0,7,0.58,Clear,2,9,16
2,624,30,M,H,101,8,24,23.6,73.0,0.0,12.4,220.8,1010.2,26.8,14.9,9,0.92,Partially cloudy,18,5,1
20,624,65,M,H,102,7,30,21.1,71.1,0.0,14.7,259.1,1013.1,6.2,14.3,10,0.72,Clear,0,14,20
17,624,31,M,W,501,12,12,9.8,73.4,6.656,12.6,83.4,1012.7,56.0,15.2,4,0.65,"Rain, Partially cloudy",7,3,10
18,624,37,M,H,101,5,31,19.1,68.0,0.0,12.9,265.3,1012.7,5.8,15.9,10,0.32,Clear,9,6,11
1,624,73,M,B,101,1,16,20.0,29.5,0.0,5.5,25.8,1014.2,1.0,15.9,6,0.12,Clear,2,8,15
12,624,21,F,B,501,5,26,17.3,64.3,0.0,23.6,230.4,1014.0,90.6,16.0,3,0.23,Overcast,1,15,20
9,624,39,M,H,203,12,16,14.2,37.7,0.0,8.3,287.9,1019.5,0.5,16.0,5,0.07,Clear,3,7,14
1,624,29,M,H,108,12,19,13.9,43.5,0.0,6.7,292.6,1023.9,0.0,16.0,5,0.17,Clear,0,10,17
2,624,53,F,H,101,11,3,13.9,46.2,0.0,17.2,302.5,1017.8,2.3,16.0,7,0.33,Clear,2,12,20
14,624,31,F,H,102,7,27,20.5,73.3,0.0,23.7,250.6,1014.0,48.9,15.1,5,0.97,Partially cloudy,11,2,8
20,624,60,M,H,203,3,24,18.3,20.3,0.0,22.3,293.0,1013.1,1.8,16.0,9,0.37,Clear,9,3,10
2,624,13,F,H,501,4,18,15.4,65.6,0.0,21.5,236.3,1015.0,61.3,15.8,8,0.95,Partially cloudy,6,7,14
11,624,54,F,W,102,12,4,15.0,23.9,0.0,9.8,338.3,1021.6,0.7,16.0,6,0.66,Clear,2,12,19
2,624,39,F,H,502,5,25,18.6,73.7,0.0,17.4,244.9,1011.2,40.1,10.8,9,0.84,Partially cloudy,4,10,16
13,624,62,M,H,102,5,4,21.4,59.1,0.0,14.0,258.2,1014.5,0.3,13.5,10,0.41,Clear,11,3,9
